CustomerID,Road250_Flag,Total_Spend,Total_Qty,Online_Shopper,gender,HomeOwnerFlag,MaritalStatus,NumberCarsOwned,TotalChildren,Tenure,Age,age_band,Spend_Percentile,Qty_Percentile
12418,0,5969.72,5,1,0,0,S,0,0,11,36,31-40,10,9
11934,0,5994.72,5,1,0,1,S,2,1,12,81,81+,10,9
27918,0,5998.61,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
27616,0,5998.61,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
27615,0,5998.61,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
28240,0,5998.61,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
13511,0,6012.23,5,1,1,0,S,2,0,10,37,31-40,10,9
16310,1,6010.16,5,1,0,1,M,0,0,11,48,41-50,10,9
28131,0,6011.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
27636,0,6011.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
28078,0,6011.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
28063,0,6026.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
28244,0,6026.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
11707,0,6025.22,5,1,0,0,M,2,2,11,57,81+,10,9
22268,0,6031.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
28255,0,6051.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
27645,0,6051.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
20620,1,6044.59,5,1,0,1,S,1,4,10,36,31-40,10,9
16742,1,6044.59,5,1,1,0,S,2,0,11,34,31-40,10,9
18249,1,6044.59,5,1,1,1,S,1,0,11,40,31-40,10,9
18210,1,6044.59,5,1,1,0,M,1,3,10,71,71-80,10,9
19977,1,6044.59,5,1,0,1,S,2,2,11,64,61-70,10,9
20448,1,6044.59,5,1,0,1,M,2,2,11,62,61-70,10,9
18725,1,6044.59,5,1,1,1,M,0,3,11,43,41-50,10,9
18222,1,6044.59,5,1,1,1,M,3,5,13,68,61-70,10,9
19795,1,6044.59,5,1,0,1,M,4,2,12,57,81+,10,9
20627,1,6044.59,5,1,0,0,S,2,0,11,41,41-50,10,9
20219,1,6044.59,5,1,1,1,M,2,2,12,65,61-70,10,9
18308,1,6037.89,5,1,1,1,M,3,3,10,61,61-70,10,9
19577,1,6037.89,5,1,0,1,M,1,2,10,78,71-80,10,9
18248,1,6037.89,5,1,1,1,S,2,3,10,40,31-40,10,9
18494,1,6037.89,5,1,1,1,M,2,0,11,39,31-40,10,9
11295,0,6058.25,5,1,0,1,S,2,2,11,65,61-70,10,9
19568,1,6060.5,5,1,0,1,M,1,1,10,48,41-50,10,9
18931,1,6060.5,5,1,0,1,M,3,4,10,64,61-70,10,9
18706,1,6060.5,5,1,1,1,S,0,2,11,45,41-50,10,9
20629,1,6060.5,5,1,0,1,M,2,5,10,70,61-70,10,9
19956,1,6060.5,5,1,0,1,S,2,4,13,49,41-50,10,9
22995,1,6060.5,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
20220,1,6060.5,5,1,1,1,M,2,5,10,61,61-70,10,9
20612,1,6060.5,5,1,0,1,M,2,0,12,38,31-40,10,9
17051,1,6060.5,5,1,1,1,S,2,2,11,49,41-50,10,9
16693,1,6060.5,5,1,1,1,S,2,3,10,40,31-40,10,9
20615,1,6060.5,5,1,0,1,S,0,1,10,45,41-50,10,9
19978,1,6060.5,5,1,0,0,S,2,2,12,59,81+,10,9
16743,1,6070.59,5,1,1,1,S,2,0,10,43,41-50,10,9
18213,1,6070.59,5,1,1,1,M,3,2,10,64,61-70,10,9
18277,1,6070.59,5,1,1,1,M,4,5,11,47,41-50,10,9
17502,1,6070.59,5,1,1,1,M,2,2,10,57,81+,10,9
16687,1,6070.59,5,1,1,1,M,0,1,10,77,71-80,10,9
18691,1,6070.59,5,1,1,1,M,2,2,11,65,61-70,10,9
16744,1,6070.59,5,1,1,1,M,2,0,10,36,31-40,10,9
20444,1,6085.59,5,1,1,0,M,4,5,11,67,61-70,10,9
20245,1,6085.59,5,1,0,1,M,2,3,10,63,61-70,10,9
19790,1,6089.59,5,1,0,0,S,3,0,10,48,41-50,10,9
18738,1,6089.59,5,1,0,1,S,1,3,10,51,81+,10,9
19782,1,6089.59,5,1,0,1,S,1,0,11,49,41-50,10,9
18747,1,6089.59,5,1,1,1,M,0,1,11,43,41-50,10,9
17280,1,6089.59,5,1,0,1,M,0,0,11,46,41-50,10,9
20217,1,6089.59,5,1,1,1,M,4,4,11,68,61-70,10,9
18207,1,6089.59,5,1,1,1,M,2,0,10,39,31-40,10,9
18908,1,6090.59,5,1,0,0,S,1,0,10,44,41-50,10,9
16713,1,6090.59,5,1,1,1,M,1,2,10,58,81+,10,9
19979,1,6090.59,5,1,1,1,S,1,3,11,47,41-50,10,9
18309,1,6090.59,5,1,1,1,M,3,3,11,49,41-50,10,9
19096,1,6090.59,5,1,1,1,M,4,4,11,69,61-70,10,9
16703,1,6090.59,5,1,1,1,M,1,1,11,41,41-50,10,9
18188,1,6093.2,5,1,1,1,S,0,0,11,45,41-50,10,9
20623,1,6093.2,5,1,0,1,M,1,1,12,54,81+,10,9
19609,1,6093.2,5,1,0,1,M,1,1,11,54,81+,10,9
20239,1,6093.2,5,1,1,0,S,1,2,10,47,41-50,10,9
20616,1,6093.2,5,1,0,1,M,0,1,10,52,81+,10,9
19602,1,6093.2,5,1,0,0,S,2,0,11,34,31-40,10,9
17285,1,6093.2,5,1,0,1,S,2,5,10,67,61-70,10,9
19089,1,6093.2,5,1,1,1,M,0,5,11,52,81+,10,9
18214,1,6093.2,5,1,1,0,M,2,0,10,38,31-40,10,9
19084,1,6093.2,5,1,0,1,M,4,1,10,54,81+,10,9
19613,1,6093.2,5,1,0,1,M,2,2,11,63,61-70,10,9
18288,1,6093.2,5,1,1,1,S,2,5,10,72,71-80,10,9
18484,1,6093.2,5,1,1,1,M,0,5,11,50,41-50,10,9
20228,1,6093.2,5,1,0,1,M,1,1,10,56,81+,10,9
18496,1,6121.71,5,1,0,1,S,1,1,10,52,81+,10,9
18242,1,6121.71,5,1,1,0,M,0,2,10,42,41-50,10,9
18746,1,6135.09,5,1,1,1,M,1,1,11,44,41-50,10,9
20622,1,6139.59,5,1,0,1,M,1,1,12,52,81+,10,9
15688,1,6221.5225,5,1,0,1,M,2,2,11,65,61-70,10,9
15920,1,6247.5225,5,1,1,1,M,1,2,11,46,41-50,10,9
15700,1,6247.5325,5,1,1,1,M,2,3,10,52,81+,10,9
29621,0,6214.259,5,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9
19614,1,6217.21,5,1,0,1,M,0,0,12,45,41-50,10,9
18297,1,6119.59,5,1,1,1,M,0,0,11,48,41-50,10,9
16740,1,6099.1,5,1,1,1,S,0,2,12,65,61-70,10,9
19970,1,6099.1,5,1,0,1,S,4,0,11,39,31-40,10,9
20226,1,6067.2,5,1,1,1,M,0,0,12,47,41-50,10,9
18255,1,6067.2,5,1,1,1,M,0,2,10,49,41-50,10,9
18269,1,6113.2,5,1,1,0,S,2,0,11,40,31-40,10,9
13770,0,6428.23,5,1,0,1,M,1,2,10,61,61-70,10,9
11035,0,6451.31,5,1,0,1,S,2,5,10,69,61-70,10,9
13560,0,6453.23,5,1,1,1,M,2,5,11,45,41-50,10,9
13607,0,6465.03,5,1,1,0,S,1,0,11,37,31-40,10,9
11028,0,6474.62,5,1,0,1,M,2,0,10,36,31-40,10,9
11494,0,6973.81,5,1,0,1,M,0,1,11,44,41-50,10,9
16307,1,6917.5925,5,1,1,1,S,1,4,11,64,61-70,10,9
16199,1,6917.5925,5,1,1,0,S,2,3,10,74,71-80,10,9
17093,1,6917.5925,5,1,1,1,S,0,3,10,58,81+,10,9
17182,1,6950.6025,5,1,1,1,M,2,5,10,45,41-50,10,9
18136,1,6904.6025,5,1,1,1,M,3,5,10,48,41-50,10,9
15693,1,6904.6025,5,1,1,1,M,4,4,11,51,81+,10,9
14030,0,6905.4696,5,1,1,1,M,2,0,11,40,31-40,10,9
12686,0,6864.4596,5,1,1,1,S,4,2,12,58,81+,10,9
12346,0,6864.4596,5,1,0,1,S,1,0,11,50,41-50,10,9
13644,0,6864.4596,5,1,1,1,M,1,2,11,56,81+,10,9
12339,0,6865.4596,5,1,0,1,S,2,4,12,49,41-50,10,9
13632,0,6838.4596,5,1,1,0,S,1,2,11,55,81+,10,9
13958,0,6838.6382,5,1,1,1,S,0,1,11,73,71-80,10,9
12668,0,6839.4596,5,1,0,1,M,3,5,10,51,81+,10,9
13160,0,6839.4596,5,1,1,0,S,1,0,10,49,41-50,10,9
12999,0,6840.4596,5,1,0,1,M,4,5,10,49,41-50,10,9
13970,0,6843.1382,5,1,0,1,M,0,0,12,35,31-40,10,9
12676,0,6859.4596,5,1,0,0,S,2,1,10,59,81+,10,9
13076,0,6862.1382,5,1,1,0,M,3,0,13,61,61-70,10,9
13636,0,6831.7596,5,1,1,1,S,3,4,11,49,41-50,10,9
14020,0,6831.7596,5,1,1,0,S,2,3,10,59,81+,10,9
13411,0,6819.4596,5,1,1,0,S,2,4,10,82,81+,10,9
13252,0,6820.4596,5,1,1,1,M,1,0,10,40,31-40,10,9
12693,0,6820.4696,5,1,1,0,M,4,3,10,58,81+,10,9
13129,0,6823.1482,5,1,1,1,S,2,4,11,69,61-70,10,9
14033,0,6809.9596,5,1,0,1,M,4,3,10,64,61-70,10,9
12356,0,6810.1282,5,1,0,1,M,3,2,11,74,71-80,10,9
13964,0,6806.4496,5,1,0,1,M,0,2,11,45,41-50,10,9
13114,0,6807.4496,5,1,1,0,S,3,5,12,68,61-70,10,9
14045,0,6804.1282,5,1,0,1,M,0,1,11,54,81+,10,9
12675,0,6812.7696,5,1,1,1,M,4,2,11,58,81+,10,9
13128,0,6817.1382,5,1,1,1,M,2,0,12,41,41-50,10,9
13130,0,6797.1482,5,1,1,0,M,0,1,12,44,41-50,10,9
12683,0,6801.4496,5,1,0,1,M,0,5,10,89,81+,10,9
14949,0,6795.6,5,1,1,1,M,2,5,11,72,71-80,10,9
12681,0,6784.1282,5,1,1,0,M,0,0,12,37,31-40,10,9
12694,0,6785.1282,5,1,0,1,M,2,3,10,74,71-80,10,9
12670,0,6785.1282,5,1,0,1,M,1,1,10,58,81+,10,9
12349,0,6772.1382,5,1,0,0,S,2,4,10,50,41-50,10,9
13081,0,6772.1482,5,1,0,0,M,2,4,10,69,61-70,10,9
13135,0,6773.1382,5,1,1,1,M,2,2,10,69,61-70,10,9
12634,0,6787.7596,5,1,0,1,S,0,3,10,43,41-50,10,9
12358,0,6787.7596,5,1,0,1,M,0,1,10,46,41-50,10,9
11568,0,6789.4596,5,1,0,1,S,1,2,10,55,81+,10,9
12669,0,6791.0982,5,1,1,1,S,1,3,10,50,41-50,10,9
13647,0,6793.1482,5,1,1,0,S,4,1,10,52,81+,10,9
14770,0,6679.59,5,1,1,1,S,0,1,11,52,81+,10,9
14833,0,6679.6,5,1,1,1,M,2,0,10,39,31-40,10,9
14712,0,6660.59,5,1,1,1,M,4,3,10,59,81+,10,9
14937,0,6652.89,5,1,1,1,M,0,2,12,44,41-50,10,9
14150,0,6705.59,5,1,1,1,M,2,3,10,76,71-80,10,9
14929,0,6646.58,5,1,1,1,S,3,4,10,53,81+,10,9
15062,0,6684.59,5,1,0,1,S,0,0,11,37,31-40,10,9
11224,0,6685.59,5,1,0,1,S,0,0,10,42,41-50,10,9
13123,0,6765.4382,5,1,1,1,M,2,1,12,48,41-50,10,9
13648,0,6765.4382,5,1,1,0,S,2,2,11,57,81+,10,9
12353,0,6765.4596,5,1,0,0,S,2,0,11,43,41-50,10,9
11603,0,6767.1382,5,1,0,0,S,1,2,11,55,81+,10,9
12673,0,6768.1382,5,1,1,1,M,4,5,10,52,81+,10,9
13650,0,6768.1382,5,1,1,0,S,1,0,12,50,41-50,10,9
11259,0,6770.6,5,1,0,1,M,1,0,13,35,31-40,10,9
14428,0,8321.31,5,1,1,1,M,0,1,10,42,41-50,10,9
14183,0,8321.31,5,1,1,1,S,0,4,11,56,81+,10,9
15118,0,8301.31,5,1,0,0,S,1,0,10,38,31-40,10,9
14191,0,8301.31,5,1,0,1,M,1,1,10,47,41-50,10,9
14181,0,8326.31,5,1,1,1,M,1,1,10,55,81+,10,9
11381,0,8161.02,5,1,0,1,M,4,2,11,71,71-80,10,9
11895,0,8149.04,5,1,0,1,S,3,2,12,64,61-70,10,9
11754,0,8163.53,5,1,1,1,M,3,0,11,42,41-50,10,9
11994,0,8169.03,5,1,0,1,M,4,4,12,41,41-50,10,9
11077,0,8169.03,5,1,0,1,S,2,3,10,62,61-70,10,9
11452,0,8183.04,5,1,0,1,S,1,4,10,68,61-70,10,9
11907,0,8135.33,5,1,0,1,M,0,0,10,48,41-50,10,9
11444,0,8136.02,5,1,0,1,S,4,5,11,36,31-40,10,9
11989,0,8139.53,5,1,0,1,S,0,2,10,42,41-50,10,9
11459,0,8141.33,5,1,0,0,S,1,0,11,51,81+,10,9
11455,0,8142.03,5,1,0,1,S,2,4,10,72,71-80,10,9
11482,0,8143.03,5,1,0,1,M,2,3,10,74,71-80,10,9
11765,0,8143.03,5,1,1,0,S,2,1,11,45,41-50,10,9
11910,0,8113.03,5,1,0,1,M,2,0,11,40,31-40,10,9
11006,0,8119.03,5,1,0,0,M,2,0,10,42,41-50,10,9
11892,0,8119.03,5,1,0,0,S,2,0,12,51,81+,10,9
11893,0,8123.03,5,1,0,1,S,0,1,12,45,41-50,10,9
11992,0,8123.03,5,1,0,1,M,4,5,10,47,41-50,10,9
11108,0,8124.04,5,1,0,0,M,2,0,11,37,31-40,10,9
15932,1,7186.39,5,1,1,1,M,2,1,11,49,41-50,10,9
16585,1,7192.39,5,1,1,1,M,1,1,11,60,81+,10,9
17214,1,7211.39,5,1,1,1,S,2,0,11,38,31-40,10,9
13765,0,7152.09,5,1,1,1,M,2,4,11,66,61-70,10,9
16567,1,7159.7,5,1,1,0,M,0,4,10,56,81+,10,9
16204,1,7162.39,5,1,1,1,M,2,0,12,37,31-40,10,9
14773,1,7015.6125,5,1,1,1,M,4,5,11,49,41-50,10,9
14976,1,7040.6125,5,1,1,1,M,3,3,11,61,61-70,10,9
11075,0,8068.03,5,1,0,0,S,2,2,11,57,81+,10,9
11963,0,8068.03,5,1,0,0,M,1,2,10,46,41-50,10,9
11351,0,8068.03,5,1,0,1,S,1,2,10,56,81+,10,9
11488,0,8090.33,5,1,0,0,S,1,0,10,42,41-50,10,9
11009,0,8091.33,5,1,1,1,M,3,3,11,60,81+,10,9
11110,0,8093.03,5,1,0,0,S,1,0,11,47,41-50,10,9
11105,0,8095.99,5,1,0,1,M,0,2,10,66,61-70,10,9
11445,0,8098.03,5,1,0,1,M,1,2,11,81,81+,10,9
11097,0,8099.03,5,1,1,0,S,1,0,11,41,41-50,10,9
11462,0,8116.33,5,1,0,1,M,3,0,11,40,31-40,10,9
11092,0,8110.02,5,1,1,1,M,0,1,12,46,41-50,10,9
23954,0,1178.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
21100,0,1178.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
29502,0,1146.246,5,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
29064,0,815.81,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
27808,0,866.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
29462,0,854.82,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
11513,0,863.95,5,1,0,1,M,3,3,11,70,61-70,6,9
28111,0,865.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
28702,0,1193.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
23753,0,1193.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
20657,0,1193.45,5,1,0,1,S,0,1,13,73,71-80,6,9
21436,0,1193.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
20782,0,1197.41,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
21476,0,1197.41,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
25510,0,1212.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
25941,0,1255.3582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
19527,0,1219.45,5,1,0,1,M,2,4,10,66,61-70,6,9
27498,0,1350.75,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26919,0,1350.75,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27371,0,1350.75,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27340,0,1350.75,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26924,0,1350.75,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26656,0,1345.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27472,0,1345.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27492,0,1344.91,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27485,0,1354.71,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26549,0,1361.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25937,0,1299.5582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26917,0,1339.25,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25558,0,1307.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
15017,0,1307.0582,5,1,0,1,M,0,0,13,48,41-50,7,9
29432,0,1307.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25714,0,1308.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25709,0,1308.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25938,0,1308.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25926,0,1308.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25086,0,1308.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25417,0,1308.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26974,0,1292.81,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26692,0,1266.8582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26683,0,1270.8182,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25927,0,1272.5182,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25561,0,1288.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26640,0,1288.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25560,0,1288.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25713,0,1288.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27874,0,1288.31,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25555,0,1277.5582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25940,0,1277.5582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
23774,0,1234.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,9
25707,0,1262.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25712,0,1262.0582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26398,0,1758.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
29993,0,1772.4316,5,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26353,0,1773.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
17463,0,1773.95,5,1,1,1,S,2,2,11,56,81+,7,9
18362,0,1725.21,5,1,1,1,M,1,1,11,58,81+,7,9
15489,0,1685.45,5,1,1,1,M,1,1,10,44,41-50,7,9
29840,0,1691.88,5,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
29735,0,1718.088,5,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
21065,0,1549.11,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
15314,0,1576.45,5,1,0,0,S,1,0,11,41,41-50,7,9
19302,0,1577.3875,5,1,1,1,M,0,3,12,54,81+,7,9
14003,0,1579.3975,5,1,1,1,M,2,2,11,64,61-70,7,9
14913,0,1533.5582,5,1,1,1,M,2,0,11,34,31-40,7,9
14740,0,1533.5582,5,1,1,1,S,0,1,12,58,81+,7,9
17982,0,1538.5582,5,1,1,1,S,0,1,10,35,31-40,7,9
14617,0,1538.5582,5,1,1,0,S,1,2,10,56,81+,7,9
14646,0,1538.5582,5,1,1,1,M,1,4,11,48,41-50,7,9
15552,0,1426.46,5,1,0,1,S,2,3,12,63,61-70,7,9
15893,0,1428.94,5,1,1,1,M,2,0,10,35,31-40,7,9
15865,0,1416.95,5,1,1,1,M,3,4,10,54,81+,7,9
27362,0,1407.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
15892,0,1401.46,5,1,1,1,S,3,3,11,49,41-50,7,9
26673,0,1505.76,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
14744,0,1505.8582,5,1,1,1,M,4,1,10,52,81+,7,9
14577,0,1505.8582,5,1,1,0,M,3,4,10,63,61-70,7,9
27355,0,1383.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27489,0,1383.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
15885,0,1397.95,5,1,1,1,M,1,1,12,60,81+,7,9
15902,0,1397.95,5,1,1,1,S,1,0,10,40,31-40,7,9
15763,0,1387.95,5,1,1,1,M,2,3,10,50,41-50,7,9
27346,0,1390.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26667,0,1390.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26658,0,1390.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
19503,0,1391.95,5,1,1,0,S,2,0,12,34,31-40,7,9
15994,0,1391.95,5,1,1,1,M,1,4,11,46,41-50,7,9
26743,0,1371.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
26768,0,1371.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27365,0,1371.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
15555,0,1371.95,5,1,1,0,M,4,1,10,54,81+,7,9
27486,0,1371.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27075,0,1371.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27500,0,1371.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27353,0,1371.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
27470,0,1371.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
15553,0,1372.95,5,1,1,1,M,0,2,10,66,61-70,7,9
15903,0,1372.95,5,1,1,1,M,3,4,11,63,61-70,7,9
15909,0,1380.25,5,1,1,1,M,2,1,11,52,81+,7,9
25011,0,1589.3975,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
19194,0,1589.75,5,1,0,1,S,1,0,13,50,41-50,7,9
15532,0,1589.75,5,1,0,1,S,0,1,11,37,31-40,7,9
19474,0,1589.75,5,1,0,0,S,2,3,12,62,61-70,7,9
14643,0,1613.0582,5,1,1,1,S,2,5,11,47,41-50,7,9
14750,0,1613.0582,5,1,1,1,M,0,1,13,51,81+,7,9
14879,0,1613.0582,5,1,1,0,S,2,2,10,60,81+,7,9
29999,0,1615.2174,5,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
14649,0,1601.5582,5,1,1,0,M,0,4,11,55,81+,7,9
14613,0,1601.5582,5,1,1,1,S,1,0,13,39,31-40,7,9
15538,0,1595.41,5,1,1,1,M,2,0,10,37,31-40,7,9
14868,0,1597.5582,5,1,1,1,S,1,0,10,47,41-50,7,9
14590,0,1597.5582,5,1,1,1,M,1,1,10,53,81+,7,9
15287,0,1681.45,5,1,0,0,S,1,0,10,38,31-40,7,9
26533,0,1629.4075,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
15422,0,1633.94,5,1,1,1,M,2,4,10,51,81+,7,9
21534,0,1622.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
15503,0,1622.45,5,1,0,1,M,3,5,10,49,41-50,7,9
19290,0,1605.3975,5,1,1,1,M,4,4,11,65,61-70,7,9
19193,0,1609.3975,5,1,0,1,M,4,4,11,51,81+,7,9
29902,0,1714.6947,5,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
14386,0,1918.3975,5,1,1,1,M,3,5,11,54,81+,7,9
26442,0,1919.75,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
14037,0,1898.8975,5,1,0,1,M,0,0,11,47,41-50,7,9
14024,0,1902.8975,5,1,0,1,M,2,0,10,41,41-50,7,9
25832,0,1850.8582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
14406,0,1851.3875,5,1,1,1,M,1,2,10,67,61-70,7,9
16973,0,1857.92,5,1,1,0,S,1,2,10,67,61-70,7,9
14884,0,1883.5582,5,1,1,1,M,4,1,10,52,81+,7,9
25250,0,1883.5582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
25823,0,1887.5582,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
19450,0,1887.5582,5,1,1,1,M,0,1,10,46,41-50,7,9
14106,0,1839.8975,5,1,1,1,M,2,3,10,63,61-70,7,9
25479,0,1799.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
14414,0,1793.8975,5,1,1,1,M,1,1,10,52,81+,7,9
29726,0,1805.454,5,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
16890,0,1808.45,5,1,1,0,M,2,3,10,74,71-80,7,9
14378,0,1809.3975,5,1,0,0,M,2,2,11,68,61-70,7,9
16793,0,1788.95,5,1,1,1,M,1,1,10,52,81+,7,9
18565,0,1789.45,5,1,1,1,S,4,1,13,52,81+,7,9
18092,0,1789.45,5,1,1,0,S,2,0,11,39,31-40,7,9
22429,0,1777.95,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
17860,0,1777.95,5,1,0,1,M,3,0,10,38,31-40,7,9
20062,0,1997.45,5,1,0,1,S,2,4,10,36,31-40,7,9
26746,0,2001.45,5,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9
